Response ID,Date started,Date last action," [Yes, I have read the privacy policy and agree./ Ja, ich habe die Datenschutzerklärung gelesen und stimme zu.]",What is your current position?,What is your current position? [Other],What is your primary area of study?,What is your primary area of study? [Other],Do you think there is a reproducibility crisis in your field of research?,Do you think there is a reproducibility crisis in your field of research? [Other],"In your experience, what are the factors leading to poor reproducibility? [Lack of sufficient metadata regarding the experiment (e.g. culturing conditions, environmental conditions, software version)]","In your experience, what are the factors leading to poor reproducibility? [Lack of data that is publicly available for use (e.g. code, methods, results)]","In your experience, what are the factors leading to poor reproducibility? [Lack of complete information in the Methods/Standard Operating Procedures/Protocols]","In your experience, what are the factors leading to poor reproducibility? [Poor experimental design]","In your experience, what are the factors leading to poor reproducibility? [Lack of resources like equipments/devices in your workplace]","In your experience, what are the factors leading to poor reproducibility? [Lack of the information related to the settings used in original experiment (eg. Experiment Setup, Instrument Settings)]","In your experience, what are the factors leading to poor reproducibility? [Difficulty in understanding laboratory notebook records]","In your experience, what are the factors leading to poor reproducibility? [Pressure to publish]","In your experience, what are the factors leading to poor reproducibility? [Lack of knowledge or training on reproducible research practices]","In your experience, what are the factors leading to poor reproducibility? [Lack of time to follow reproducible research practices]","In your experience, what are the factors leading to poor reproducibility? [Data privacy (e.g. Data sharing with third parties)]","In your experience, what are the factors leading to poor reproducibility? [Other]",How easy would it be for you to find all the experimental data related to your own project in order to reproduce the results at a later point in time (e.g. 6 months after the original experiment)? [Input Data],How easy would it be for you to find all the experimental data related to your own project in order to reproduce the results at a later point in time (e.g. 6 months after the original experiment)? [Metadata about the methods],How easy would it be for you to find all the experimental data related to your own project in order to reproduce the results at a later point in time (e.g. 6 months after the original experiment)? [Metadata about the steps],How easy would it be for you to find all the experimental data related to your own project in order to reproduce the results at a later point in time (e.g. 6 months after the original experiment)? [Metadata about the experimental setup],How easy would it be for you to find all the experimental data related to your own project in order to reproduce the results at a later point in time (e.g. 6 months after the original experiment)? [Results],How easy would it be for a newcomer in your workplace to find all the experimental data related to your project/experiment without any/limited instructions from you? [Input Data],How easy would it be for a newcomer in your workplace to find all the experimental data related to your project/experiment without any/limited instructions from you? [Metadata about the methods],How easy would it be for a newcomer in your workplace to find all the experimental data related to your project/experiment without any/limited instructions from you? [Metadata about the steps],How easy would it be for a newcomer in your workplace to find all the experimental data related to your project/experiment without any/limited instructions from you? [Metadata about the experimental setup],How easy would it be for a newcomer in your workplace to find all the experimental data related to your project/experiment without any/limited instructions from you? [Results],Have you ever been unable to reproduce published results of others?,Has anybody contacted you that they have a problem in reproducing your published results?,Do you repeat your experiments to verify the results?,What is your opinion on sharing experimental data? [Raw Data],What is your opinion on sharing experimental data? [Processed Data],What is your opinion on sharing experimental data? [Negative Results],What is your opinion on sharing experimental data? [Measurements],What is your opinion on sharing experimental data? [Scripts/Code/Program],What is your opinion on sharing experimental data? [Image Annotations],What is your opinion on sharing experimental data? [Text Annotations],What is your opinion on sharing metadata regarding experimental requirements? [Experiment Materials],What is your opinion on sharing metadata regarding experimental requirements? [Instruments/Devices Used],What is your opinion on sharing metadata regarding settings? [Instrument Settings],What is your opinion on sharing metadata regarding settings? [Experiment Environment Conditions],What is your opinion on sharing metadata regarding settings? [Publications used],"What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Names of people who are directly involved]","What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Contacts of people who are directly involved]","What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Roles of people who are directly involved]","What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Names of people who are indirectly involved]","What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Contacts of people who are indirectly involved]","What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Roles of people who are indirectly involved]","What is your opinion on sharing metadata regarding time, duration, and the location of experiments? [Date]","What is your opinion on sharing metadata regarding time, duration, and the location of experiments? [Time]","What is your opinion on sharing metadata regarding time, duration, and the location of experiments? [Duration]","What is your opinion on sharing metadata regarding time, duration, and the location of experiments? [Location]",What is your opinion on sharing metadata regarding software used? [Software Parameters],What is your opinion on sharing metadata regarding software used? [Software Version],What is your opinion on sharing metadata regarding software used? [Software License],What is your opinion on sharing metadata regarding software used? [Scripts/Code/Program],What is your opinion on sharing metadata regarding all the steps and plans? [Laboratory Protocols],What is your opinion on sharing metadata regarding all the steps and plans? [Methods],What is your opinion on sharing metadata regarding all the steps and plans? [Activities/Steps],What is your opinion on sharing metadata regarding all the steps and plans? [Order of Activities/Steps],What is your opinion on sharing metadata regarding all the steps and plans? [Validation Methods],What is your opinion on sharing metadata regarding all the steps and plans? [Quality Control Methods],What is your opinion on sharing the intermediate and final results of each trial of your experiments? [Final Results],What is your opinion on sharing the intermediate and final results of each trial of your experiments? [Intermediate Results],Please let us know what else should be shared when publishing experimental results.,What kind of data do you work primarily with? [Images],"What kind of data do you work primarily with? [Multimedia files (Video, Audio)]",What kind of data do you work primarily with? [Measurements],What kind of data do you work primarily with? [Graphs],What kind of data do you work primarily with? [Tabular],What kind of data do you work primarily with? [Other],Where do you store your experimental data files? [Personal Devices (eg. Computer)],Where do you store your experimental data files? [Local Server provided at your workplace],"Where do you store your experimental data files? [Removable Storage Device (eg. USB, Harddisk, CD Drive)]","Where do you store your experimental data files? [Version Controlled Repositories (eg. Github, GitLab, Figshare, Zenodo etc.)]",Where do you store your experimental data files? [Data Management Platforms],Where do you store your experimental data files? [Other],"Where do you save your experimental metadata like descriptions of experiment, methods, samples used? [Hand written Lab Notebooks]","Where do you save your experimental metadata like descriptions of experiment, methods, samples used? [Electronic Notebooks]","Where do you save your experimental metadata like descriptions of experiment, methods, samples used? [Data Management Platforms]","Where do you save your experimental metadata like descriptions of experiment, methods, samples used? [Other]",Do you write scripts or program to perform data analysis at any stage in your experimental workflow?,"Have you heard about the FAIR (Findable, Accessible, Interoperable, Reusable) principles?","Does your research follow the FAIR (Findable, Accessible, Interoperable, Reusable) principles? [Findable]","Does your research follow the FAIR (Findable, Accessible, Interoperable, Reusable) principles? [Accessible]","Does your research follow the FAIR (Findable, Accessible, Interoperable, Reusable) principles? [Interoperable]","Does your research follow the FAIR (Findable, Accessible, Interoperable, Reusable) principles? [Reusable]",Please feel free to provide comments regarding what you think is important to enable understandability and reproducibility of scientific experiments in your field of research.,Total time
101,2019-04-05 09:15:33,2019-04-05 09:25:35,Yes,PhD Student,,Biology(other),,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Easy,Easy,Easy,Neither Easy nor difficult,Easy,Difficult,Difficult,Difficult,Difficult,Neither Easy nor difficult,Yes,No,Yes,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Little Importance,Little Importance,Little Importance,Little Importance,Average Importance,Average Importance,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,,Yes,No,Yes,No,No,,Yes,Yes,Yes,No,No,,Primary Source,Secondary Source,,,Yes,No,Often,Often,Often,Often,,603.4
102,2019-04-05 10:24:43,2019-04-05 10:48:42,Yes,PhD Student,,Other,electrophysiology,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Easy,Easy,Easy,Easy,Easy,Easy,Difficult,Neither Easy nor difficult,Very difficult,Very difficult,Yes,No,Yes,Not Important At All,Very Important,Very Important,Absolutely Essential,Little Importance,Little Importance,Little Importance,Little Importance,Little Importance,Little Importance,Absolutely Essential,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Not Important At All,Not Important At All,Not Important At All,Very Important,Very Important,Little Importance,Not Important At All,Little Importance,Little Importance,Little Importance,Little Importance,Very Important,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,,No,No,Yes,No,No,,No,No,Yes,No,No,,Primary Source,Secondary Source,Primary Source,,No,Yes,Always,Always,Always,Always,,1442.58
104,2019-04-08 09:32:29,2019-04-08 09:52:08,Yes,PostDoc,,Neuroscience,,Yes,,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Easy,Neither Easy nor difficult,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Easy,Neither Easy nor difficult,Yes,No,Yes,Not applicable,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Not applicable,Average Importance,Little Importance,Little Importance,Little Importance,Not Important At All,Absolutely Essential,Little Importance,Very Important,Very Important,Absolutely Essential,Little Importance,Little Importance,Average Importance,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Average Importance,,Yes,Yes,Yes,Yes,Yes,word files,Yes,No,Yes,No,No,,Primary Source,Secondary Source,,,No,"Heard, but I don't know what exactly FAIR means",Often,Often,Sometimes,Often,,1182.51
105,2019-04-08 12:19:58,2019-04-08 12:29:23,Yes,PhD Student,,Biology(other),,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Very Easy,Easy,Easy,Neither Easy nor difficult,Easy,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,No,No,Yes,Very Important,Average Importance,Average Importance,Very Important,Very Important,Little Importance,Little Importance,Very Important,Very Important,Very Important,Absolutely Essential,Average Importance,Average Importance,Average Importance,Average Importance,Little Importance,Little Importance,Little Importance,Not Important At All,Not Important At All,Little Importance,Not Important At All,Average Importance,Average Importance,Average Importance,Very Important,Average Importance,Very Important,Average Importance,Average Importance,Very Important,Very Important,Very Important,Little Importance,,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,,Primary Source,Secondary Source,,,Sometimes,No,Always,Often,Often,Always,,566.59
107,2019-04-08 14:57:50,2019-04-08 15:08:56,Yes,Junior Research Group Leader/ Junior Professor,,Biology(other),,Yes,,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,,Very Easy,Very Easy,Easy,Difficult,Very Easy,Easy,Easy,Easy,Difficult,Very Easy,Yes,No,Yes,Average Importance,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Average Importance,Average Importance,Average Importance,Very Important,Average Importance,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Very Important,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Average Importance,,Yes,Yes,Yes,No,No,,No,Yes,Yes,Yes,No,,Secondary Source,Primary Source,Other,Other,Yes,Yes,Always,Always,Sometimes,Often,,669.13
108,2019-04-08 15:13:07,2019-04-08 15:23:31,Yes,PhD Student,,Biology(other),,Yes,,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,,Neither Easy nor difficult,Very Easy,Very Easy,Very Easy,Easy,Easy,Easy,Easy,Neither Easy nor difficult,Very Easy,Yes,No,Sometimes,Absolutely Essential,Average Importance,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Absolutely Essential,Average Importance,Absolutely Essential,Very Important,Average Importance,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Very Important,Average Importance,Very Important,Very Important,Little Importance,Absolutely Essential,Absolutely Essential,Average Importance,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Average Importance,,Yes,No,Yes,Yes,Yes,,No,Yes,Yes,Yes,No,Cloud storage (dropbox),Secondary Source,Primary Source,Other,Secondary Source,Yes,Yes,Sometimes,Often,Often,Often,,626.6
109,2019-04-09 06:49:58,2019-04-09 06:58:10,Yes,Professor,,Plant Sciences,,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Easy,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Very Easy,Difficult,Neither Easy nor difficult,Difficult,Difficult,Easy,Yes,No,Yes,Little Importance,Absolutely Essential,Absolutely Essential,Little Importance,Average Importance,Average Importance,Average Importance,Absolutely Essential,Absolutely Essential,Average Importance,Absolutely Essential,Average Importance,Absolutely Essential,Absolutely Essential,Average Importance,Not Important At All,Not Important At All,Not Important At All,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Average Importance,Average Importance,Average Importance,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Little Importance,,Yes,No,Yes,Yes,Yes,,Yes,Yes,No,No,Yes,,Primary Source,,Secondary Source,,No,"Heard, but I don't know what exactly FAIR means",Sometimes,Sometimes,Rarely,Rarely,,494.87
110,2019-04-09 07:33:51,2019-04-09 07:40:11,Yes,Student,,Biology(other),,Yes,,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,,Very Easy,Neither Easy nor difficult,Difficult,Difficult,Very Easy,Easy,Very difficult,Very difficult,Very difficult,Easy,Never tried to reproduce others published results,No,Yes,Very Important,Absolutely Essential,Very Important,Average Importance,Very Important,Very Important,Very Important,Average Importance,Average Importance,Little Importance,Little Importance,Average Importance,Very Important,Average Importance,Little Importance,Not Important At All,Very Important,Not Important At All,Little Importance,Little Importance,Average Importance,Little Importance,Average Importance,Very Important,Not Important At All,Absolutely Essential,Very Important,Average Importance,Average Importance,Average Importance,Very Important,Average Importance,Absolutely Essential,Very Important,,No,No,No,No,Yes,,No,Yes,No,Yes,No,,,Primary Source,,,Yes,Yes,Often,Often,Sometimes,Sometimes,,382.23
111,2019-04-09 08:09:24,2019-04-09 08:17:12,Yes,Student,,Biology(other),,Yes,,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,,Very Easy,Neither Easy nor difficult,Difficult,Neither Easy nor difficult,Very Easy,Very Easy,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Very Easy,Never tried to reproduce others published results,No,Yes,Very Important,Absolutely Essential,Absolutely Essential,Very Important,Little Importance,Very Important,Very Important,Very Important,Little Importance,Little Importance,Absolutely Essential,Average Importance,Very Important,Very Important,Little Importance,Little Importance,Little Importance,Little Importance,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Little Importance,Average Importance,Very Important,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Very Important,,No,No,No,Yes,No,,No,Yes,No,Yes,No,,Primary Source,Secondary Source,Other,Other,Yes,No,Always,Often,Sometimes,Often,,470.28
112,2019-04-09 09:46:00,2019-04-09 10:03:36,Yes,Student,,Biology(other),,Yes,,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,,Neither Easy nor difficult,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Very Easy,Difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Easy,Yes,No,Yes,Not applicable,Absolutely Essential,Absolutely Essential,Average Importance,Little Importance,Average Importance,Little Importance,Little Importance,Average Importance,Very Important,Very Important,Average Importance,Very Important,Little Importance,Very Important,Not Important At All,Not Important At All,Little Importance,Very Important,Very Important,Very Important,Average Importance,Average Importance,Not Important At All,Not Important At All,Average Importance,Very Important,Very Important,Very Important,Average Importance,Average Importance,Average Importance,Absolutely Essential,Average Importance,,Yes,No,Yes,No,No,,No,Yes,No,No,No,,Primary Source,Secondary Source,Other,Other,No,No,Always,Always,Often,Often,,1059.17
113,2019-04-09 10:53:41,2019-04-09 11:06:22,Yes,Junior Research Group Leader/ Junior Professor,,Other,Biophysics,Other,dependend on the scientific field,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Easy,Difficult,Difficult,Difficult,Difficult,Neither Easy nor difficult,Yes,No,Yes,Little Importance,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Little Importance,Little Importance,Little Importance,Not Important At All,Not Important At All,Not Important At All,Not Important At All,Average Importance,Average Importance,Little Importance,Very Important,Not Important At All,Very Important,Very Important,Average Importance,Average Importance,Average Importance,Average Importance,Little Importance,,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,,Primary Source,Secondary Source,,,Sometimes,No,Often,Often,Often,Often,,764.81
114,2019-04-09 11:23:22,2019-04-09 11:37:22,Yes,PhD Student,,Molecular Biology,,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Easy,No,No,Yes,Very Important,Average Importance,Absolutely Essential,Average Importance,Very Important,Very Important,Very Important,Absolutely Essential,Very Important,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Average Importance,Average Importance,Very Important,Average Importance,Very Important,Average Importance,Average Importance,Very Important,Absolutely Essential,Absolutely Essential,Very Important,Average Importance,Very Important,Absolutely Essential,Absolutely Essential,Very Important,supplementary results or negative results which might not be important for the published story may also be shared. ,No,No,Yes,No,No,,Yes,Yes,Yes,No,No,,Primary Source,,,Secondary Source,Sometimes,No,Often,Often,Often,Often,Data sharing among other lab members is important to understand the reproducibility of the experiments. ,842.69
115,2019-04-09 11:26:02,2019-04-09 11:31:26,Yes,PostDoc,,Biology(other),,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,,Easy,Neither Easy nor difficult,Difficult,Easy,Very Easy,Easy,Neither Easy nor difficult,Very difficult,Difficult,Easy,No,No,Sometimes,Little Importance,Average Importance,Very Important,Average Importance,Very Important,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Average Importance,Average Importance,Very Important,Absolutely Essential,Very Important,Average Importance,Very Important,Average Importance,Average Importance,Average Importance,Little Importance,Average Importance,Little Importance,Average Importance,Very Important,Little Importance,Very Important,Very Important,Very Important,Average Importance,Average Importance,Average Importance,Average Importance,Very Important,Very Important,,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,,Other,Primary Source,Other,Other,Yes,No,,,,,,327.57
116,2019-04-09 12:14:57,2019-04-09 12:21:33,Yes,PostDoc,,Physics,,Yes,,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,,,,,,,Easy,Easy,Difficult,Difficult,Difficult,Yes,No,Yes,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Little Importance,Absolutely Essential,Absolutely Essential,Little Importance,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Average Importance,,Yes,No,Yes,Yes,No,,No,Yes,Yes,No,No,,Primary Source,,,,Sometimes,No,Always,Always,Sometimes,Sometimes,,398.85
117,2019-04-09 13:08:54,2019-04-09 13:14:00,Yes,Professor,,Neuroscience,,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Easy,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Easy,Easy,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Yes,No,Yes,Average Importance,Absolutely Essential,Very Important,Very Important,Little Importance,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,,,,,Little Importance,Little Importance,Little Importance,Little Importance,Very Important,Very Important,Average Importance,Average Importance,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Average Importance,,No,No,Yes,Yes,No,,Yes,Yes,No,No,No,,Primary Source,,,,No,No,Sometimes,Sometimes,Sometimes,Sometimes,,308
118,2019-04-10 06:08:25,2019-04-10 06:27:57,Yes,Lecturer,,Other,Biophysics,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Easy,Neither Easy nor difficult,Difficult,Easy,Easy,Difficult,Neither Easy nor difficult,Very difficult,Easy,Difficult,Yes,No,Yes,Average Importance,Average Importance,Very Important,Average Importance,Very Important,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Average Importance,Average Importance,Very Important,Very Important,Average Importance,Very Important,Not Important At All,Not Important At All,Not Important At All,Average Importance,Little Importance,Little Importance,Little Importance,Very Important,Very Important,Very Important,Very Important,Little Importance,Little Importance,Little Importance,Little Importance,Little Importance,Little Importance,Little Importance,Little Importance,,Yes,No,Yes,Yes,No,,No,Yes,Yes,Yes,No,,,Primary Source,,,Yes,Yes,Often,Often,Often,Often,,1174.34
119,2019-04-12 09:48:52,2019-04-12 09:49:37,Yes,Other,professional services,Other,Library science,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,46.43
120,2019-04-12 10:11:58,2019-04-12 10:24:38,Yes,Research Associate,,Health Sciences,,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,"Lack of mandatory pre-registration of study protocols, not following reporting guidelines, lack of collaboration, lack of automation",Very difficult,Easy,Easy,Easy,Easy,Very Easy,Easy,Easy,Easy,Easy,Yes,No,Yes,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,"Ethics approval, the systematic review conducted before and alongside the study, the limitations, the contact people in project with long-term access.
Everything should be shared in an structured findable, accessible, inter-operable, and reusable format (following FAIR guidelines).",No,No,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,,,Primary Source,Primary Source,,Yes,Yes,Often,Often,Often,Often,I think it should be a criteria for research funders to allocate funding for reproducibility of each research and make it a mandatory criteria.,762.95
121,2019-04-12 10:26:14,2019-04-12 10:35:58,Yes,Research Associate,,Other,Information science,Yes,,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,,Difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Very difficult,Difficult,Difficult,Difficult,Very difficult,Never tried to reproduce others published results,No,Yes,Absolutely Essential,Very Important,Absolutely Essential,Very Important,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Average Importance,Average Importance,Average Importance,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,A permanent ID for data with correpsonding license,Yes,Yes,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Primary Source,Primary Source,Secondary Source,,No,Yes,Sometimes,Sometimes,Often,Often,,586.49
122,2019-04-12 10:46:14,2019-04-12 10:54:35,Yes,Data Manager,,Environmental Sciences,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Easy,Easy,Easy,Very Easy,Easy,Difficult,Easy,Easy,Very Easy,Easy,Never tried to reproduce others published results,,Yes,Absolutely Essential,Very Important,Absolutely Essential,Average Importance,Very Important,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Average Importance,Very Important,Little Importance,Little Importance,Little Importance,Absolutely Essential,Very Important,Very Important,Very Important,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Protocols used in the study with versions/adjustments made,No,No,Yes,Yes,Yes,,Yes,Yes,No,Yes,No,,Other,Other,Other,Primary Source,Sometimes,Yes,Often,Always,Often,Often,,504.65
123,2019-04-12 12:03:02,2019-04-12 12:12:38,Yes,Other,RSE,Other,Domain is determined by the project,Other,"In general, yes.",Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,,Difficult,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Yes,No,Sometimes,Absolutely Essential,Very Important,Very Important,Very Important,Absolutely Essential,Very Important,Very Important,Average Importance,Not applicable,Not applicable,Not applicable,Very Important,Very Important,Very Important,Very Important,Very Important,Average Importance,Average Importance,Little Importance,Little Importance,Average Importance,Little Importance,Absolutely Essential,Very Important,Little Importance,Absolutely Essential,Not applicable,Very Important,Very Important,Very Important,Very Important,Little Importance,Absolutely Essential,Average Importance,,No,No,No,No,No,Text data,Yes,Yes,Yes,Yes,No,,Secondary Source,Other,Other,Primary Source,Yes,Yes,Sometimes,Sometimes,Sometimes,Sometimes,,578.98
127,2019-04-12 12:57:59,2019-04-12 13:02:58,Yes,PostDoc,,Other,Earth Science,Yes,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,Easy,Easy,Easy,Easy,Yes,No,Yes,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,,Yes,No,Yes,Yes,Yes,,No,No,No,Yes,Yes,,Other,Other,Other,Other,Sometimes,Yes,Always,Always,Always,Always,,301.95
